homo_node_label,x,y,z,fine_query_x,fine_query_y,fine_query_z,homo_u1,homo_u2,homo_u3,fine_u1,fine_u2,fine_u3,homo_umag,fine_umag,absolute_vector_error,mls_condition_number,mls_support_radius_normalized,pointwise_error_over_fine_peak
188,2.5,-1.5,4.0,4.5,0.5,0.0,0.0497212037444114,-0.035956036299467,-0.2721919119358063,0.05244286964329603,-0.03178214028889295,-0.272254517236863,0.27902234959126765,0.2790750457737917,0.004983251207390394,59.938663666826066,0.08660252523683128,0.014162150700265089
189,2.5,-0.5,4.0,4.5,1.5,0.0,0.0496206879615783,-0.0068032857961952,-0.2702089250087738,0.0524514411838144,-0.010656217247164453,-0.27008885680533135,0.27481149998826865,0.27534105981253265,0.0047825370824015586,59.463244111275394,0.08602323229946876,0.013591731195515237
190,2.5,0.5,4.0,4.5,2.5,0.0,0.0496206879615783,0.0068032857961952,-0.2702089250087738,0.05245702602559714,0.010656287254431702,-0.2700809033732892,0.27481149998826865,0.2753343247843086,0.004786107331613751,59.6879841235828,0.08602323714969275,0.013601877665214694
191,2.5,1.5,4.0,4.5,3.5,0.0,0.0497212037444114,0.035956036299467,-0.2721919119358063,0.05244212624083116,0.031782072308538925,-0.27225590075343176,0.27902234959126765,0.27907624803975517,0.004982919746280131,61.074425013291716,0.08544003689508875,0.014161208704367339
192,2.5,2.5,4.0,4.5,4.5,0.0,0.0491815768182277,0.0491815768182277,-0.273920327425003,0.05243370977366573,0.0524336642180557,-0.2747366259726252,0.28261281070269145,0.284567736601996,0.004671058181484826,47.37294384911363,0.11090535227309493,0.01327491373458907
193,2.5,-2.5,3.0,4.5,-0.5,-1.0,0.0555305555462837,-0.0555305555462837,-0.2077127695083618,0.050719210225643685,-0.050719205054834786,-0.20776797889066825,0.22206278349915284,0.21980083962446684,0.006804497440803763,46.692664482726094,0.11224972500162714,0.019338041408250756
194,2.5,-1.5,3.0,4.5,0.5,-1.0,0.0552892759442329,-0.0279148053377866,-0.2043505907058715,0.05113422047359976,-0.030627840354120153,-0.20424769908124016,0.213530569973769,0.21276723358680258,0.004963429424330487,59.213339990358804,0.08660252523683135,0.014105818184170766
195,2.5,-0.5,3.0,4.5,1.5,-1.0,0.0558080114424228,-0.0148587143048644,-0.2015524804592132,0.05162391822974097,-0.010195747908247982,-0.20167107212725088,0.20966334422405053,0.20842313581211264,0.006266095723184575,58.38051700685106,0.08602325100749922,0.01780793065427223
196,2.5,0.5,3.0,4.5,2.5,-1.0,0.0558080114424228,0.0148587143048644,-0.2015524804592132,0.05162262993552001,0.010196119237382659,-0.20165998989547795,0.20966334422405053,0.20841211167685733,0.006266479825269915,59.02594117185502,0.08602325932218001,0.017809022253188377
197,2.5,1.5,3.0,4.5,3.5,-1.0,0.0552892759442329,0.0279148053377866,-0.2043505907058715,0.05113418983238107,0.03062766463278177,-0.20425049919509172,0.213530569973769,0.21276988892255477,0.0049633017701803915,59.37836989295313,0.08660252386032127,0.014105455397460661
198,2.5,2.5,3.0,4.5,4.5,-1.0,0.0555305555462837,0.0555305555462837,-0.2077127695083618,0.05071920931583379,0.05071920931583379,-0.20776797942319283,0.22206278349915284,0.21980084090112803,0.006804495075552981,46.69268967444417,0.1122497250016271,0.01933803468632633
199,2.5,-2.5,2.0,4.5,-0.5,-2.0,0.0447591580450534,-0.0447591580450534,-0.1410910785198211,0.04679606444906775,-0.04679605981466941,-0.14334036564090472,0.15463976492380757,0.15788034483167204,0.003654757046761394,46.72244464747933,0.11224972500162714,0.010386636738747849
200,2.5,-1.5,2.0,4.5,0.5,-2.0,0.0460010655224323,-0.0336185507476329,-0.1379690021276474,0.04785533294523508,-0.027470599885277492,-0.13743894641597482,0.14927072898485172,0.14810209566812182,0.006443335047836714,59.2526813592327,0.08660252523683135,0.018311635950528263
201,2.5,-0.5,2.0,4.5,1.5,-2.0,0.0479289703071117,-0.0062578655779361,-0.1320845484733581,0.048938020787526855,-0.008896987792615007,-0.13456708978334336,0.14065089769248684,0.14346563324762046,0.003761138164415276,58.43148241909191,0.08602327317997627,0.010688966554600313
202,2.5,0.5,2.0,4.5,2.5,-2.0,0.0479289703071117,0.0062578655779361,-0.1320845484733581,0.048912761275997724,0.00889583282819711,-0.13456433702001555,0.14065089769248684,0.14345436506076173,0.0037518085132432883,59.07518169717753,0.08602328149465492,0.010662452152580475
203,2.5,1.5,2.0,4.5,3.5,-2.0,0.0460010655224323,0.0336185507476329,-0.1379690021276474,0.04785793876639755,0.027470662912313773,-0.13744079707376436,0.14927072898485172,0.1481046667869784,0.006443873342855715,59.414524369698405,0.08660252386032127,0.018313165758050105
204,2.5,2.5,2.0,4.5,4.5,-2.0,0.0447591580450534,0.0447591580450534,-0.1410910785198211,0.046796063426285485,0.046796063426285485,-0.1433403686111039,0.15463976492380757,0.15788034829566663,0.003654760317575895,46.72246988604848,0.1122497250016271,0.010386646034239074
205,2.5,-2.5,1.0,4.5,-0.5,-3.0,0.0439969822764396,-0.0439969822764396,-0.0899442881345748,0.036188437908185205,-0.03618637467520159,-0.07996553697134166,0.10936838604872111,0.09493968534540052,0.014884704599999328,46.95490587854245,0.1122497218156184,0.042301586033129154
206,2.5,-1.5,1.0,4.5,0.5,-3.0,0.0455359481275081,-0.0157406497746706,-0.0722718313336372,0.03820119402446853,-0.018398469738461428,-0.07131097448140546,0.08685912865967313,0.08296438992182026,0.007860398883164999,58.75603234032071,0.08774961996404632,0.022338860497838266
207,2.5,-0.5,1.0,4.5,1.5,-3.0,0.046863280236721,-0.0068312147632241,-0.0755758509039878,0.03951585701616029,-0.005512963938836892,-0.0695157062206176,0.0891882378430504,0.08015191288087736,0.009614976172690824,58.215277455098395,0.08660252386032127,0.027325281401660205
208,2.5,0.5,1.0,4.5,2.5,-3.0,0.046863280236721,0.0068312147632241,-0.0755758509039878,0.039427647477534834,0.005516938274239097,-0.06955460184057864,0.0891882378430504,0.08014248954665652,0.00965771181505158,58.84883617164708,0.08660252386032127,0.02744673395987924
209,2.5,1.5,1.0,4.5,3.5,-3.0,0.0455359481275081,0.0157406497746706,-0.0722718313336372,0.038216594780953295,0.01840278723066549,-0.07130602569201451,0.08685912865967313,0.082968186641019,0.00784810103042285,59.45943857272363,0.08660252386032126,0.022303910615406954
210,2.5,2.5,1.0,4.5,4.5,-3.0,0.0439969822764396,0.0439969822764396,-0.0899442881345748,0.03618637740810277,0.03618843725126323,-0.0799655387619282,0.10936838604872111,0.09493968764481854,0.014884702310143407,46.954937440415954,0.1122497250016271,0.04230157952547315
211,2.5,-2.5,0.0,4.5,-0.5,-4.0,1.6957463041410693e-39,-1.6957463041410693e-39,-1.2560823248563756e-38,0.0017060931526510577,-0.0017185199502392711,-0.0019124522344593406,1.2787704709512022e-38,0.0030856989830477205,0.0030856989830477205,37.94030898748789,0.14071246271321985,0.008769402182407985
212,2.5,-1.5,0.0,4.5,0.5,-4.0,3.3995724952274354e-39,-1.9163849512444047e-39,-2.2366057526762118e-38,0.0014023244859346924,-0.00014881352902698292,-0.0007651819688137223,2.2703967796887294e-38,0.0016044197940910316,0.0016044197940910316,46.80359358770954,0.1109053485110357,0.004559680811737452
213,2.5,-0.5,0.0,4.5,1.5,-4.0,3.428716700688463e-39,-3.339658578086763e-40,-2.1553710794008375e-38,0.0013370030246879245,-8.370999117753365e-05,-0.0008121580156438397,2.1827278355294666e-38,0.0015665838927494886,0.0015665838927494886,46.413658795185086,0.11090535818490795,0.004452153072440541
214,2.5,0.5,0.0,4.5,2.5,-4.0,3.428716700688463e-39,3.339658578086763e-40,-2.1553710794008375e-38,0.0014789704929330132,9.84562581426155e-05,-0.0008550757302983661,2.1827278355294666e-38,0.0017111989534473336,0.0017111989534473336,46.08614959961751,0.11090534098691801,0.004863141842200632
215,2.5,1.5,0.0,4.5,3.5,-4.0,3.3995724952274354e-39,1.9163849512444047e-39,-2.2366057526762118e-38,0.0013609869807241005,0.0001430268796891893,-0.000737232606562389,2.2703967796887294e-38,0.0015544304957742251,0.0015544304957742251,46.865511037102316,0.11090534098691796,0.004417613726073943
216,2.5,2.5,0.0,4.5,4.5,-4.0,1.6957463041410693e-39,1.6957463041410693e-39,-1.2560823248563756e-38,0.0027076963507054793,0.002671078948007033,-0.0029992208505485725,1.2787704709512022e-38,0.00484371840474603,0.00484371840474603,36.90803189386187,0.14177447147826333,0.01376560545371015
