homo_node_label,x,y,z,fine_query_x,fine_query_y,fine_query_z,homo_u1,homo_u2,homo_u3,fine_u1,fine_u2,fine_u3,homo_umag,fine_umag,absolute_vector_error,mls_condition_number,mls_support_radius_normalized,pointwise_error_over_fine_peak
70,1.600000023841858,-0.800000011920929,0.0,4.600000023841858,2.199999988079071,0.0,0.0349408537149429,-0.3147993087768554,3.290124359547485e-15,0.031908029387649854,-0.2909723580425024,4.634096240653474e-05,0.31673248659509967,0.29271665075923187,0.02401923712740069,36.47909713291309,0.13834964662261787,0.03184450645477169
71,0.800000011920929,-0.800000011920929,0.0,3.800000011920929,2.199999988079071,0.0,0.0170492734760046,-0.3140444159507751,3.096853463840682e-15,0.018565156820980963,-0.28976942841170195,2.1517375571056863e-05,0.314506872605231,0.2903635430849223,0.024322281663840352,28.385717815406345,0.13176980521595105,0.03224628040144409
72,0.0,-0.800000011920929,0.0,3.0,2.199999988079071,0.0,1.2731150036415784e-06,-0.3141860663890838,2.949705841452481e-15,-1.7932974918794916e-06,-0.29201516914363307,2.1700287001429816e-05,0.3141860663916632,0.2920151699554374,0.02217090807733586,47.14623816191296,0.1434091680092863,0.029394007046604134
73,-0.800000011920929,-0.800000011920929,0.0,2.199999988079071,2.199999988079071,0.0,-0.0170467291027307,-0.3140443861484527,2.8356005508201965e-15,-0.018601707776156228,-0.289850766693278,2.9754006293421398e-05,0.3145067049276698,0.29044705433206147,0.024243557212536033,28.385077670512246,0.13176980521595105,0.032141908173283315
74,-1.600000023841858,-0.800000011920929,0.0,1.399999976158142,2.199999988079071,0.0,-0.0349383205175399,-0.3147992491722107,2.757294260670668e-15,-0.03191336593649504,-0.29097116678179724,1.1317912677851318e-05,0.31673214791046067,0.29271604491700187,0.024019325317686656,36.47805383347974,0.13834964662261787,0.03184462337672536
75,-2.400000095367432,-0.800000011920929,0.0,0.5999999046325679,2.199999988079071,0.0,-0.0522578097879886,-0.3159252107143402,2.731714077421825e-15,-0.05433635618888162,-0.29181054568985376,1.9352205832001827e-05,0.3202180779542871,0.29682626998667605,0.024204086408946026,36.479093131035256,0.13834964864211588,0.03208957810746857
76,-3.200000047683716,-0.800000011920929,0.0,-0.20000004768371582,2.199999988079071,0.0,-0.0708982422947883,-0.3188783526420593,2.7885851400498997e-15,-0.07161677879565903,-0.29405147231768025,-2.0163702098162083e-06,0.32666491171260503,0.30264704092610517,0.024837276127020715,27.539409912185246,0.13757100740663758,0.032929055812666884
77,-4.0,-0.800000011920929,0.0,-1.0,2.199999988079071,0.0,-0.0876936763525009,-0.3221977651119232,2.9713943318251638e-15,-0.0940962213157031,-0.30065570126576313,-5.544443187194799e-06,0.3339185240673767,0.3150364258307957,0.022473387094488307,29.640569341904236,0.17037076939660317,0.029795031232470376
78,4.0,-1.600000023841858,0.0,7.0,1.399999976158142,0.0,0.0823622643947601,-0.2480920404195785,2.882473660055355e-15,0.0814513380384069,-0.2264948022281885,3.550489110260686e-05,0.26140620328481523,0.2406952786517225,0.021616469298190815,23.134692217550928,0.1673624862593911,0.028658936686641757
79,3.200000047683716,-1.600000023841858,0.0,6.200000047683716,1.399999976158142,0.0,0.0639511421322822,-0.2398607283830642,2.3875374858980903e-15,0.061683339766784175,-0.22507613421943323,8.926473017063815e-07,0.24823963744832825,0.23337544986725936,0.014957511589467284,36.47366451695864,0.13834964965186428,0.01983054548450844
80,2.400000095367432,-1.600000023841858,0.0,5.400000095367432,1.399999976158142,0.0,0.0476074814796447,-0.235568881034851,2.056104505065797e-15,0.044575601988600534,-0.21861572028408566,1.7493444156179856e-05,0.24033137540663826,0.223113912058384,0.017222144428325203,23.867398235971876,0.1337558366769845,0.022832977021871058
81,1.600000023841858,-1.600000023841858,0.0,4.600000023841858,1.399999976158142,0.0,0.0300875231623649,-0.2326307594776153,1.846096661837723e-15,0.0286902697666349,-0.21677362390298754,6.70488322190842e-06,0.23456838939886582,0.21866397884487432,0.015918577531911046,23.865927560444607,0.13375584155098286,0.02110471878340553
82,0.800000011920929,-1.600000023841858,0.0,3.800000011920929,1.399999976158142,0.0,0.0149581925943493,-0.2326995283365249,1.7185103124542941e-15,0.015503136070317378,-0.21940568442709277,1.2138780377273543e-05,0.23317979761062235,0.21995272613515338,0.013305013965807598,36.479097390800725,0.13834964662261787,0.01763967776610391
83,0.0,-1.600000023841858,0.0,3.0,1.399999976158142,0.0,9.661765716373338e-07,-0.2322009354829788,1.6276049366099497e-15,-2.1975370550124698e-07,-0.21573662134331983,1.1397932217680106e-05,0.2322009354849889,0.2157366216445231,0.01646431812765604,19.732350690771316,0.14577379890444936,0.02182825716356528
84,-0.800000011920929,-1.600000023841858,0.0,2.199999988079071,1.399999976158142,0.0,-0.0149562638252973,-0.2326995134353637,1.560930102892117e-15,-0.015502154423042586,-0.21940819748920057,-1.8018216230665174e-05,0.23317965901996446,0.21995516416277205,0.013302533622643203,36.47366694498606,0.13834964662261787,0.01763638934759629
85,-1.600000023841858,-1.600000023841858,0.0,1.399999976158142,1.399999976158142,0.0,-0.0300856046378612,-0.2326307147741317,1.5156254869170369e-15,-0.028686792194262865,-0.2167580251621552,-1.8597678368251712e-06,0.23456809898779737,0.21864805858285835,0.015934207078773903,23.867350822501486,0.13375584155098286,0.021125440307712046
86,-2.400000095367432,-1.600000023841858,0.0,0.5999999046325679,1.399999976158142,0.0,-0.0476055890321731,-0.2355688214302063,1.4902915784976078e-15,-0.044576697609547536,-0.21861751432465898,-1.1265234393980458e-05,0.2403309421134045,0.223115888421625,0.017219788696210523,23.8659296186206,0.1337558366769845,0.022829853811665267
87,-3.200000047683716,-1.600000023841858,0.0,-0.20000004768371582,1.399999976158142,0.0,-0.0639492496848106,-0.2398606240749359,1.5171780983093538e-15,-0.06168243185655934,-0.22507467315639404,-2.5613045986482736e-06,0.2482390491378582,0.23337380080625367,0.014958703626728095,36.47909280727777,0.13834964965186428,0.019832125877676004
